date,lo,hi,diff,cat
1988-02-01,3.6550101242677897,4.311178815711486,0.6561686914436962,1
1988-03-01,3.634294769606015,4.301021301989266,0.666726532383251,1
1988-04-01,3.6105477264672317,4.283813472093186,0.6732657456259545,1
1988-05-01,3.568419239129824,4.14853716400836,0.580117924878536,1
1988-06-01,3.5505275354388317,4.274737631184394,0.7242100957455619,1
1988-07-01,3.659359112032675,4.430072152229997,0.7707130401973217,1
1988-08-01,3.8530076086607608,4.37043650822595,0.5174288995651892,1
1988-09-01,3.811011258561976,4.481184591405025,0.6701733328430493,1
1988-10-01,3.967336937838212,4.432578249140832,0.4652413113026199,1
1988-11-01,3.9240930035655026,4.500783626809252,0.5766906232437492,1
1988-12-01,3.9692551372485667,4.627500045999014,0.6582449087504472,1
1989-01-01,4.106249589584053,4.662491301322191,0.5562417117381386,1
1989-02-01,4.165285061055798,4.713257063489152,0.5479720024333545,1
1989-03-01,4.259685718464951,4.578541272383177,0.31885555391822606,1
1989-04-01,4.261506513109879,4.422390843731321,0.16088433062144247,1
1989-05-01,4.260286525975033,4.378508130741608,0.11822160476657473,1
1989-06-01,4.216315307057755,4.508262761191759,0.2919474541340037,1
1989-07-01,4.059568984033788,4.373627072155429,0.3140580881216408,1
1989-08-01,3.9459353295123663,4.317161320756057,0.3712259912436906,1
1989-09-01,3.75086578933346,4.301109637706801,0.5502438483733414,1
1989-10-01,3.7331257408750815,4.212890628360768,0.47976488748568613,1
1989-11-01,3.724680640835615,4.402981745822387,0.6783011049867724,1
1989-12-01,3.6754361283061456,4.416511950420727,0.7410758221145812,1
1990-01-01,3.5501819708846654,4.482981469671259,0.9327994987865935,1
1990-02-01,3.7890290940189004,4.410336932014218,0.6213078379953174,1
1990-03-01,3.924007755441508,4.451685565664221,0.5276778102227127,1
1990-04-01,3.9385373129151304,4.639636579507993,0.7010992665928626,1
1990-05-01,3.9458440682655294,4.603450860466893,0.6576067922013635,1
1990-06-01,3.9349897373936074,4.437303463932096,0.5023137265384889,1
1990-07-01,4.068047337278102,4.630809370965764,0.5627620336876618,1
1990-08-01,4.094136075603842,4.625641769881213,0.5315056942773708,1
1990-09-01,4.271341529596185,4.715301253707963,0.4439597241117781,1
1990-10-01,4.26228769112906,4.725028362385132,0.4627406712560713,2
1990-11-01,4.145922865048064,4.553055493078347,0.4071326280302827,2
1990-12-01,4.018960979930284,4.474487106280222,0.4555261263499375,1
1991-01-01,3.9747417159729252,4.433868333151068,0.45912661717814274,1
1991-02-01,3.9332077756104127,4.370225939278384,0.43701816366797175,1
1991-03-01,3.6516383840412345,4.179709572703388,0.5280711886621532,1
1991-04-01,3.5506907828872727,3.846453268326357,0.29576248543908434,1
1991-05-01,3.4945453471280956,3.7567980469606113,0.26225269983251565,1
1991-06-01,3.468160201494655,3.8625514449031044,0.39439124340844955,1
1991-07-01,3.350997644007549,3.5791369453299637,0.22813930132241467,1
1991-08-01,3.218235185444442,3.4244642785981227,0.20622909315368076,1
1991-09-01,3.0229512219189587,3.428196506192066,0.40524528427310713,1
1991-10-01,3.005771623634601,3.3054338586281347,0.2996622349935336,0
1991-11-01,2.936368822727303,3.37328152042582,0.43691269769851715,0
1991-12-01,3.075786120321993,3.4843716880533577,0.40858556773136456,1
1992-01-01,3.1074067364472455,3.251293865697562,0.14388712925031655,0
1992-02-01,2.9860437158766473,3.2472050091413536,0.2611612932647063,1
1992-03-01,3.002938516730495,3.288878842676297,0.285940325945802,1
1992-04-01,3.090966450717019,3.4208830164357096,0.32991656571869044,1
1992-05-01,3.0241928133380753,3.15534370134975,0.13115088801167474,1
1992-06-01,2.9036405187324874,3.012395503026795,0.10875498429430763,1
1992-07-01,2.900172196893976,3.0878784008174733,0.18770620392349713,1
1992-08-01,2.899496847334575,2.974296610126686,0.07479976279211087,1
1992-09-01,2.6564110697010648,2.9680079110796953,0.31159684137863053,1
1992-10-01,2.705339273052033,2.921951610872611,0.2166123378205782,1
1992-11-01,2.7375755601799767,2.9690316432234454,0.23145608304346865,1
1992-12-01,2.7061179259319204,2.990884315034421,0.28476638910250074,1
1993-01-01,2.5960189709984576,2.920457854858711,0.3244388838602532,1
1993-02-01,2.5958389366084873,2.944562041464877,0.3487231048563899,1
1993-03-01,2.5881227314126676,2.9381815864061736,0.350058854993506,1
1993-04-01,2.5211147370752656,2.89365321871324,0.37253848163797443,1
1993-05-01,2.605110016033535,2.9863131573729476,0.38120314133941235,1
1993-06-01,2.6564246667534377,3.0549552664736126,0.3985305997201749,1
1993-07-01,2.6246813791308057,3.087385080019871,0.4627037008890653,0
1993-08-01,2.5970673120375665,3.043261475442833,0.4461941634052664,0
1993-09-01,2.5831597178288774,3.0337892600704066,0.4506295422415292,0
1993-10-01,2.56698317918098,2.953016033680612,0.3860328544996321,0
1993-11-01,2.558189466497268,2.843981956954366,0.28579249045709787,0
1993-12-01,2.463137242880336,2.7308675899217434,0.2677303470414074,0
1994-01-01,2.2466071646900474,2.7271473733036373,0.4805402086135899,0
1994-02-01,2.2728312765989926,2.7120991112241484,0.43926783462515573,0
1994-03-01,2.3972602739726057,2.7366293105271637,0.3393690365545581,0
1994-04-01,2.253722056122996,2.778945481924339,0.5252234258013431,0
1994-05-01,2.135704994403582,2.669562044414704,0.5338570500111217,0
1994-06-01,2.265137434456065,2.7085482270946386,0.4434107926385735,0
1994-07-01,2.2679977078746703,2.718806813662326,0.45080910578765554,0
1994-08-01,2.191516902977213,2.7252246263835644,0.5337077234063514,0
1994-09-01,2.1927319727073353,2.725463590160544,0.5327316174532086,0
1994-10-01,2.2656683721697704,2.7620309665547893,0.49636259438501895,0
1994-11-01,2.1894969993564644,2.750055901317296,0.5605589019608317,0
1994-12-01,2.178043052252093,2.7869641278198856,0.6089210755677925,0
1995-01-01,2.2771963646785736,2.6955200286321173,0.4183236639535437,0
1995-02-01,2.296896207138289,2.7884763440417117,0.4915801369034227,0
1995-03-01,2.1999256781865455,2.7019193556816106,0.5019936774950651,0
1995-04-01,2.2666580107017182,2.7016726998571556,0.4350146891554374,0
1995-05-01,2.230252051061825,2.748135718626159,0.5178836675643339,0
1995-06-01,2.092322241267212,2.6224495484946715,0.5301273072274597,0
1995-07-01,2.0392816066531054,2.5867158996136084,0.5474342929605029,0
1995-08-01,2.1636337799606764,2.568855143404363,0.40522136344368676,0
1995-09-01,2.1486242040090104,2.57878278274832,0.4301585787393094,0
1995-10-01,2.156785069765405,2.6185140156232904,0.46172894585788526,0
1995-11-01,2.0356755806801203,2.680718917679073,0.6450433369989526,0
1995-12-01,2.144791742917775,2.6384942782620584,0.49370253534428343,0
1996-01-01,2.0065717415115074,2.6718069474952983,0.6652352059837909,0
1996-02-01,1.9726770379226366,2.539343537368893,0.5666664994462565,0
1996-03-01,1.9591302450730979,2.5201917167454297,0.5610614716723319,0
1996-04-01,1.8602626423855497,2.4712364835282727,0.610973841142723,0
1996-05-01,1.864352763935571,2.410584035937873,0.5462312720023021,0
1996-06-01,1.8540496728999045,2.458107888158324,0.6040582152584193,0
1996-07-01,1.8843658328636934,2.4854143001558526,0.6010484672921592,0
1996-08-01,1.7284876093819719,2.561131244367786,0.8326436349858142,0
1996-09-01,1.9033084741858488,2.5749948880860387,0.6716864139001899,0
1996-10-01,1.8972525026211144,2.5894654156169565,0.6922129129958421,0
1996-11-01,1.9649213457342967,2.5582415899877446,0.593320244253448,0
1996-12-01,1.8603984520567707,2.5822039881486774,0.7218055360919067,0
1997-01-01,1.853999341436534,2.5944200661237318,0.7404207246871977,0
1997-02-01,1.9302259079210842,2.6197768268502557,0.6895509189291715,0
1997-03-01,1.9371772559983782,2.6376006276688457,0.7004233716704675,0
1997-04-01,1.9986609114349392,2.633582059094806,0.6349211476598668,0
1997-05-01,1.8956469801902642,2.6651015561271407,0.7694545759368765,0
1997-06-01,1.968084350532152,2.579373257609859,0.6112889070777072,0
1997-07-01,1.8466775405999698,2.6024934603517806,0.7558159197518108,0
1997-08-01,1.717541025423003,2.555172859013936,0.8376318335909332,0
1997-09-01,1.6205142695676784,2.4973427335181384,0.87682846395046,0
1997-10-01,1.5335175057788746,2.4848503992079003,0.9513328934290257,0
1997-11-01,1.4315676862656943,2.4295882618392994,0.9980205755736051,0
1997-12-01,1.452130354027119,2.371258528322656,0.9191281742955368,0
1998-01-01,1.498369504104332,2.318199171049784,0.8198296669454521,0
1998-02-01,1.3774722962547372,2.268162326309536,0.8906900300547989,0
1998-03-01,1.2440526168485917,2.2761873107044437,1.032134693855852,0
1998-04-01,1.2318435754190062,2.303248461845911,1.0714048864269046,0
1998-05-01,1.2560710098810972,2.2959713905625705,1.0399003806814733,0
1998-06-01,0.9796817079628823,2.390565958903082,1.4108842509401995,0
1998-07-01,1.1948695809600878,2.306957919461297,1.1120883385012093,0
1998-08-01,1.433586892919834,2.2990363073032825,0.8654494143834484,0
1998-09-01,1.206779095471802,2.407733356177971,1.200954260706169,0
1998-10-01,1.2507635071353036,2.4654653957282022,1.2147018885928986,0
1998-11-01,1.2378916983540904,2.465207917802786,1.2273162194486957,0
1998-12-01,1.353675450762836,2.4901674809309213,1.1364920301680854,0
1999-01-01,1.343304251488746,2.5372263230987357,1.1939220716099896,0
1999-02-01,1.22177330086339,2.5617147278132535,1.3399414269498635,0
1999-03-01,1.1444525840025506,2.509270408218896,1.3648178242163453,0
1999-04-01,1.2182334924532938,2.434818309430881,1.216584816977587,0
1999-05-01,1.2170581100452011,2.4474502477461755,1.2303921377009743,0
1999-06-01,1.3979934033480106,2.416369234683742,1.0183758313357316,0
